extension_id	version	permission_score	combination_score	overprivilege_score	label
mbdaegkegbiehfcmodfhcljbffahjphg	1.2.6	0.875000	0.500000	0	0.5
mblfpogmdjcbkmeebimooilemmlhkcld	3.1	0.583333	0.500000	0	0.5
mbmfacjjamfemlpfejaccaololdcgimp	1.0	0.000000	0.200000	0	0.0
mcgbmeaiaekkhelampjeonlphfiignhf	1.0.1	0.000000	0.200000	0	0.0
mchcdimcekppagkebjnmhnglphjimfnl	1.0.5	0.875000	0.500000	0	0.5
mcifhdaaijhfjlehkihmmpbfpfhmgneh	1.0.0	0.000000	0.200000	0	0.0
mddhbpfeceepnddgmikfiijhohdhkidk	1.1.9.4	0.812500	0.500000	1	1.0
mdhejfkoiepfacihfbpokapgminpoeod	0.1	0.750000	0.500000	1	1.0
mdohhjipbjgmecpmiplgojgfecigcijo	1.1	0.500000	0.200000	1	1.0
meceblpljineinfobhifpfaolaeonddk	0.0.1	0.833333	0.500000	0	0.5
mehppnpbkjigbgbadakaeibdniekhccd	1.4	0.000000	0.200000	0	0.0
mfaokallnmhlnmmafbhljiiihhelhiid	1.20	0.000000	0.200000	0	0.0
mfpfhipgnghfnaieaeiblcadlbclfgka	0.1.2	0.750000	0.500000	1	1.0
mfpnecbjeofmcakphjofdcfmaekfbckh	1.0	0.750000	0.200000	0	0.5
mfpnjkdjnmnmoegiollingdimcpnpeem	1.0.0.1	0.750000	0.500000	0	0.5
mgcgeddilmodfgfhbfomicamcnhjneco	1.0	1.000000	0.200000	0	0.5
mgclcadanadkdeehnmedknieigofeenc	1.0.42	0.583333	0.500000	0	0.5
mgpcdbcnldaoahgbilmmnamhmkehgcdg	1.0.4	0.916667	0.500000	0	0.5
mhcadccilnnadcbjbdmabngbpcignljd	1	0.000000	0.200000	0	0.0
mhchjhjlolbchlkbfmcndojcjcacpchk	1.4.1	0.000000	0.200000	0	0.0
mhemofkkjccljbdkbolmhjgklmaeplml	0.0.1	0.750000	0.500000	1	1.0
mhhagegihlkokkphhliapnlbemhcbobm	1.0.0	0.000000	0.200000	0	0.0
mhmaicadmkgkfjegkdjoecoikbppmpll	1.1	0.000000	0.200000	0	0.0
mhpibgkjifdcjggogpjagajhabfknhdp	2	0.750000	0.500000	0	0.5
michhgnochniialpcjoliihhjbieplmj	1.0.0.0	0.750000	0.500000	0	0.5
mihahfnklghjjkomdejffppkdpoefkmc	3.2.0.8	0.785714	0.500000	0	0.5
mipjnnopohodpkodabphhjhgmjgdoiim	1.0.2	0.000000	0.200000	0	0.0
mjajaldemipmgncdjmijdohbnaelfiif	1.0.0	0.000000	0.200000	0	0.0
mjhcadcjdbkopnonkikcmkmbogfaaccd	1.0	0.000000	0.200000	0	0.0
mjjnnikkpcojlnhbnklmpcdjjffgibkm	0.0.2	0.916667	0.500000	0	0.5
mkefkfpoaghamdjeginimcnhifkbjpkm	1.3.0	1.000000	0.500000	0	0.5
mkhmkalnahnenledodkkpfaeboippieh	4.0.0.1	0.775000	0.627487	1	1.0
mkihdkggmhpjbofehepmpbahoiocmmmp	1.0.6	0.250000	0.200000	0	0.0
mkkcogajjhifailmfhepioanhfkjbejm	1.1.3	0.000000	0.200000	0	0.0
mlgcopjbmfifbhkdifcohfjleeafdakn	1.5.1	0.750000	0.500000	1	1.0
mmioliijnhnoblpgimnlajmefafdfilb	2.1.2	0.812500	0.500000	1	1.0
mmnbenehknklpbendgmgngeaignppnbe	3.2.0	0.791667	0.500000	0	0.5
mmpiinmniiljhkhdphlbgdchiibmdbjl	1.0	1.000000	0.500000	0	0.5
mnagebiaeijajkokkhghdbipidhekccb	1.0.5	0.000000	0.200000	0	0.0
mofadjfiianjfpcmkohfnmdkkbpncjnd	1.0.0.1	0.805556	0.676699	1	1.0
mompfanjjmgmhfghbfjdkaebobndblmd	0.4.0	0.666667	0.500000	0	0.5
mpghoamnjcinieogaoemkaamdckhejef	2.0.0.0	1.000000	0.500000	0	0.5
naabfciimcjlmnohcligmgihhpihloah	1.2.7	0.916667	0.423744	1	1.0
nahogaioipjfohhbhamcmjoeocjedidj	1.0.0.1	0.750000	0.500000	0	0.5
nakplnnackehceedgkgkokbgbmfghain	0.10.0	0.750000	0.574330	1	1.0
nalganimephelkfmejchafnkfmaiajpa	0.0.2	0.000000	0.200000	0	0.0
nanaaocpdojmpicmeifnpihjiadboalg	1.0.3	0.916667	0.500000	1	1.0
napdgmfnfbebjgahggnalabkkfaajldf	0.3.3	0.875000	0.500000	0	0.5
nbbihdblifjfhafpcdobabmoaeehckkp	1.1.5	0.000000	0.200000	0	0.0
nbhebloikpdgagghfhamjkbgfnobcfck	2.2.24	0.888889	0.429987	1	1.0
nbhkohegfaebpkcpelfplfbggjphldea	3.0	0.875000	0.500000	1	1.0
nbmckcmlefdpbbegkobcjlfenkkaghce	1.3	0.000000	0.200000	0	0.0
ncedgffcnbdkifleigbmlohnlmhckdpa	1.0.3	0.000000	0.200000	0	0.0
nceohpjilcdgphlhfjkmhgmabccpiehm	1.4	0.875000	0.500000	0	0.5
nchodjnfddbacmccjfbcmbjmjmheedng	1	0.000000	0.200000	0	0.0
ncjlgbnopdeldjbdbcpgdepfifhpocip	3.1.1	0.916667	0.500000	0	0.5
ncknaobecnibkpanffkegnkmilafnofh	1.0.0.4	0.805556	0.676699	1	1.0
ndchbghnpdmlmfmdpckleeobhnmflleo	0.0.0.31	0.800000	0.500000	1	1.0
ndenccjjeadjghjpaldafmoofeljjadn	1.1	0.600000	0.423744	1	1.0
ndfhjjfnjedkafejgjnpljcobickgcoj	1.1	0.000000	0.200000	0	0.0
ndkdijcnlhjhmakblkhmpjocfjjifhbo	1.0.19	0.750000	0.500000	0	0.5
ndnfgbfmlmghlimnppdigfpjkcelaace	1.0.0	0.850000	0.500000	1	1.0
ndojdkkfmdpibcfhldelolhjlcehklfe	2.0	0.000000	0.200000	0	0.0
ndphjkmdgdfjlgliiehkgojdmjfjhfae	2.6	0.583333	0.500000	0	0.5
neahbepfhfnahkbdphfmiacnnoiaedld	1.0.1	0.000000	0.200000	0	0.0
nefileelolailpgclakbjiijnepockpa	1.7.2	0.833333	0.500000	0	0.5
nfakapfgfjieigijbbpgleacdfcdddeo	1.0.5	0.583333	0.500000	0	0.5
nfccgljlmioopanhdmglhgihiecahojb	0.2.1	0.625000	0.500000	1	1.0
nfjhehmddmhmehipioeifidneblljein	0.0.9	0.666667	0.500000	1	1.0
nfniecjkbnbkidggjoljopnmjegpekfj	3	0.650000	0.500000	1	1.0
nfoblkhlmiojieoecfpinjffafihfklh	3.2.0.1	1.000000	0.500000	1	1.0
nfolcidakkjjmcdefcigbnhemccjfagg	1.0.2	0.750000	0.200000	1	1.0
ngcgmmohlnmkfeofppjjbjmddmgmhcmo	1.0.1	0.750000	0.500000	0	0.5
nglnlobgejahfjjoihkimclmjiomdikj	2.0.1	0.750000	0.574330	1	1.0
ngmiaapaneiifcbbjnndcekbioibgfcj	1.0.0	0.000000	0.200000	0	0.0
ngnhddiplebeagjihbjopdndceopoadi	1.2.5	0.875000	0.500000	0	0.5
nhgiijajmfdeochdijmdiapcfbjnnbgj	0.1	0.000000	0.200000	0	0.0
nidhagoeookeknkclehbokpcjnlmpeof	1.1.5	0.583333	0.500000	0	0.5
nikkofcbfkiajfepcegjlccloeppkigl	1.0.1	0.000000	0.200000	0	0.0
njecldccppjlcehebffjefkbfamnaclc	1.0.3	0.750000	0.500000	0	0.5
nkecaphdplhfmmbkcfnknejeonfnifbn	3.1.6	0.892857	0.515000	1	1.0
nmefdfijflgppbklejiajkmdeimehnoh	1.0.2	0.000000	0.200000	0	0.0
nmggnjomgffcggkphdnmbnblpmdieifl	3.2.0.1	0.785714	0.500000	0	0.5
nmhepkajegobkleolkjfnleahifmilfj	1.0.9	0.750000	0.500000	1	1.0
nmilebhnlplgmohdfmgnjdfkbljcdmdo	3.1.7	1.000000	0.200000	0	0.5
nnjimmkballpjefahjokciclbjgeilgc	1.2	0.583333	0.500000	0	0.5
nocodafpalcjpmllembelgddiipdoiik	1.0.5	0.772727	0.500000	1	1.0
nofgjcanfogpanpccfhhjcakiehobgkm	1.0	0.000000	0.200000	0	0.0
nojoocdiaaejoedhoanhmpaffenfdglk	2.0	0.700000	0.423744	1	1.0
nolanimdohlhenephacoekonhchfeadi	1.0.0	0.000000	0.200000	0	0.0
nonmafimegllfoonjgplbabhmgfanaka	2.8.15	0.750000	0.574330	1	1.0
npgnpddcagclngdocpkmppopfbonbaif	1.1	0.000000	0.200000	0	0.0
oaalciakgkhpchcnodeekpebchkkbkci	1.3	0.000000	0.200000	0	0.0
oacepnkmjogghgfoaaogmaknjooaffom	1.0.0.5	0.750000	0.500000	0	0.5
oajmdpaopionnmnnkflcigodfhlgngah	0.0.4	0.833333	0.500000	1	1.0
oapkfgdaojmdiololmdnfchignobimgk	3.1.0.1	0.750000	0.500000	0	0.5
oappnhoacahajcbdahelilgpkjhfgppm	1.0	0.000000	0.200000	0	0.0
obclodgcgnmhfdglbjcfpdlhciogephp	0.1	0.000000	0.200000	0	0.0
obcmfmeficnoghcjcmkafpmmbnkbmbfo	2.51	0.750000	0.500000	0	0.5
obfgjfdpponfnmibbkddcegelhfojhbn	1.1.3	0.750000	0.500000	0	0.5
obmdgenkomhlhknamgfijfcppndfdiba	1.0	0.562500	0.500000	1	1.0
ocbhljhphjdfoffhkngpbipfflobikcp	1.0	0.000000	0.200000	0	0.0
ocfdgmgbhncnjdcbkajgankjnondmlng	1.0.2	0.000000	0.200000	0	0.0
ocgbiohajlbbndhimajdbfjhlcpjmpgg	1.0.6	0.812500	0.423744	1	1.0
odamgfcjjlccnelkcpibmnjbikaogkhd	1.5	0.000000	0.200000	0	0.0
odbklmpkhdnfjajicmfpiihcffomoeoj	0.2	0.750000	0.500000	0	0.5
oddnfmmbaadenimpgfjimnocopbjkpac	1.1.0	0.000000	0.200000	0	0.0
odeekopcdhfdnflklmnipkjpcnggcbjc	4.0.0.0	0.775000	0.627487	1	1.0
odldhmdkdpgdgihhjjmhmnnoopefcbid	3.0.0	0.000000	0.200000	0	0.0
odmaeindnajocepmmfjfconhggagbpnc	1.0	1.000000	0.500000	0	0.5
ofhopjhbpahemcpiplapleiibhchoook	1.0.0	0.833333	0.500000	1	1.0
ofpnmcalabcbjgholdjcjblkibolbppb	4.9.2	0.600000	0.423744	1	1.0
ogafjbhfbmichdpppfebbcameeicchkg	1.0.2	0.400000	0.500000	1	1.0
ogdbdhjmpjfglnmlnbkaejfbcgkcknkf	1.0	1.000000	0.200000	0	0.5
ogddmlfgbmnaboinpeoloabomcdiadeb	3.0.1	0.000000	0.200000	0	0.0
ognjnokmddkpbjaijmaddgihpgdfgegp	1.0.0.2	1.000000	0.500000	0	0.5
oheliokfcgehhjlhiiglekmbebigpbdj	1.0.0	0.666667	0.200000	1	1.0
ohihiblmolfifcpdaecacmbhopfognbm	1.0	0.000000	0.200000	0	0.0
ohkkdgfghhabkgjnhembkjbghnaomkob	1.1.5	0.000000	0.200000	0	0.0
ohmifgcblhjiogboihfhdoimbjanooog	1.0	0.500000	0.500000	0	0.5
oikmhlphjkiohmgkdldifggnamddhoea	1.3.9	0.916667	0.500000	0	0.5
oimnpbjciphnebiblcjlckmjnmnnaoej	0.1.3	0.833333	0.500000	0	0.5
oinaojjpoodlhjeidcbodkebgaccenef	1.0.0.3	0.875000	0.500000	1	1.0
ojbdcnancpnljdcpdlcbalncjlnmgcom	2023.4	0.833333	0.500000	0	0.5
ojjgeogaagbiillmjkobaihanhkfgeic	1.6	0.583333	0.500000	0	0.5
ojkooiekgocgbmfcodgikfbbgibakdhi	0.0.9.6	0.875000	0.500000	0	0.5
ojncnjkghbnmfpcmkhadlodomkcbkboa	1	0.750000	0.500000	0	0.5
ojpilknkckmmdlgepkjilhfmobimlhpk	1.0.0	0.000000	0.200000	0	0.0
okbmhhibnkjkjdhglljididflelkbcnl	1.0	0.000000	0.200000	0	0.0
okbolnpchoemijfoegogkgedckhmplhb	1.1	0.000000	0.200000	0	0.0
okcochicpplennfhicchfglmfceajalf	1.0.0	0.000000	0.200000	0	0.0
oklbakmjbfjekijjchajhppdbklgjfgi	0.0.7	0.000000	0.200000	0	0.0
okmajcnbngimcfckkmdpdmgaabhbbfog	0.5.2	0.750000	0.500000	0	0.5
okmdiplmcmmgllhacogjkaechbilgcag	1.0.0	0.000000	0.200000	0	0.0
okmlidhgkobobamnmoejebngemonmhek	1.0.0	0.000000	0.200000	0	0.0
olgehmlldiifghknaegnhkdephemboeg	1.0.1	0.000000	0.200000	0	0.0
olhlbckekdlekoaifaoboooalbeboefj	1.0	0.000000	0.200000	0	0.0
ollpfmjpmnbcbenogmfnhbhejlpkfpbo	2.4.5	0.791667	0.500000	1	1.0
olpcbkhhkfohgcgcjpgdgocmcloimcpl	0.5	0.000000	0.200000	0	0.0
omhnoblafhjmgnoacganpioipnldaepm	2.5	0.000000	0.200000	0	0.0
omlbbmjaebechjbflanadgohglkjhjmc	3.0.15	0.666667	0.500000	1	1.0
ommalgonbpghlfajkecfmfcdmnhpjgmb	0.0.1	0.850000	0.423744	0	0.5
ommfjicndjfpkiacbafjaomojmdkighb	1.0	0.500000	0.200000	1	1.0
omokikiebdnogeoadmbcmcafghhnbcdh	1.0	0.750000	0.500000	1	1.0
oncipgihpflfcaandncchmammiofkcpl	1.0.1	0.625000	0.500000	1	1.0
onfkconjelinlipegompfdomngijidjh	0.0.1	0.000000	0.200000	0	0.0
onfmefagepefndfhefodadmpodcdcneh	1.4	0.750000	0.500000	1	1.0
onglojcafhliggneoncjilgkicldjeal	1.1.3	0.750000	0.500000	0	0.5
onhbcdnogcjbidhaobgfkpmpcnlmcabc	1.0.0	0.000000	0.200000	0	0.0
ooeiaipmimpbmjglakimailpohfheapl	1.4	0.583333	0.500000	0	0.5
oomgkkjolhkmmonioikcllfggicdpfbn	1.5.0	0.666667	0.500000	0	0.5
opmmfaampmbhbohaaamhfpennnefnkfn	1.1	0.750000	0.500000	1	1.0
opompdjogdoepddnbhnghbfpggbkldjo	1.0.2	0.583333	0.500000	0	0.5
paagnieingpogjidpjhghhggkklappld	0.0.0.1	0.750000	0.500000	1	1.0
pafloicgbccejaniagpcicenmphekobl	1.0	0.625000	0.500000	1	1.0
pagpglnpahgimikancfegkciifoomnii	0.0.0.1	0.875000	0.500000	0	0.5
pbgcleacpaihhcogohancpfbhphiifgf	1.0	0.833333	0.515000	1	1.0
pbgnmjknmoijpoldhhobboflfhfiiamk	1	0.000000	0.200000	0	0.0
pbkfnlicdiidmdpnfgbdclbdjnldaegd	1.04	1.000000	0.500000	0	0.5
pbmbffbhmdoadnlmljcljbjahpgdpdoh	1	0.750000	0.500000	0	0.5
pbobfojkcbhfodfnbpjhakhdmeokoold	2.0	0.750000	0.500000	1	1.0
pboonojmkhhhibblmnmbjiciigfcjakl	1.0	0.750000	0.500000	0	0.5
pcddegogamfhbfffcgdcmeepkmkohkme	4.4	0.000000	0.200000	0	0.0
pcdmbeohclckghgfhoenbpoohpkojnkp	3.0.0	0.000000	0.200000	0	0.0
pdadonjhbaacgacjddaimihalbdehdkk	1.0.3	0.000000	0.200000	0	0.0
pdbnbglfdpdkanhoioieclhiockhhchp	1.0	0.583333	0.500000	0	0.5
pdemcchanejbcmjpdfpfcllnflhkkogb	1.0.2	0.666667	0.500000	1	1.0
pdgeppjhekdoikbonkelonbioncoaefl	0.2	0.000000	0.200000	0	0.0
pdgmlhjpocflkpaempclfkpokmmdnlil	1.0.1	0.772727	0.429987	1	1.0
pdokchlefippcmemdloojhlgeohkekja	1.1	0.500000	0.200000	1	1.0
peckdagaipkndmdainakjgncbkhigafp	1.1	0.750000	0.500000	0	0.5
pejafobcmohmbaohiaiohcddnpdbfhjp	1.0	0.000000	0.200000	0	0.0
pekhmcpoabnbacjomeleodekikhecpfl	1.0	0.700000	0.500000	1	1.0
penoldebdojmibcbpklgellbkgofgopi	0.0.9	0.000000	0.200000	0	0.0
pfifgommfkalajoinlcmopejnkmnmmhe	1.1	0.666667	0.500000	1	1.0
pfkfilglaljklhbeooebiedalfejgchl	1.4.4	0.583333	0.500000	0	0.5
pfmoeniojifpdmfbndnecdjgahmhaiak	0.1.9	0.666667	0.500000	1	1.0
pfnjpkfgphlijjladdppnaimeleoghik	1.1	0.625000	0.500000	1	1.0
pgjakbmilgonpdfofmijgmpnahocadfn	1.7.2	0.916667	0.500000	0	0.5
pgkbmcocjcmddjjpkahgkhcikffldhdd	1.0.0	0.000000	0.200000	0	0.0
pgmmloimjpolhcjneailecnhpednnfld	1.0	0.000000	0.200000	0	0.0
pgonfojaigpaeaeaiajjkpnjnnacpnad	1.0.0	0.000000	0.200000	0	0.0
phgjmidgndklmlochbbebcehfgniebef	1.0.0	0.625000	0.500000	1	1.0
phpgeedeebbkppiibkckpllpnoogopai	1.8.2	0.000000	0.200000	0	0.0
pidnibdpgcbbbmapcgehlbaiepdahfjl	1.0.0	0.000000	0.200000	0	0.0
pjaeckaiegakihlhoeopmpcchblcaaee	1.0.2	0.583333	0.500000	0	0.5
pjddlmbdfebidgjdhoejjbnilaggfegf	2	0.000000	0.200000	0	0.0
pjeflfjkmmapkgaebemdhonklcdmflee	14	0.750000	0.500000	1	1.0
pjoipmhnfoldeehiaaacecfjbbjmmaop	1.0.1	0.833333	0.500000	1	1.0
pkdclhjgddilmjlikjmkkcoohkkldabl	1.0.0	0.625000	0.500000	1	1.0
pkhddgieohhjlinbhkkeelfdmbgpnoci	0.1.0	0.916667	0.500000	1	1.0
pkmnagakmogmdbjjdopllgjfflpfdcpb	0.01	0.000000	0.200000	0	0.0
pkngkdhgkkninmlecdaakpjoaojaakgj	21	0.750000	0.500000	1	1.0
plgdiljphjfidbgcaokflelapklkphmf	1.0	0.750000	0.500000	1	1.0
plhbikhfgkkommnghjaihagamgophofm	2.6.2	0.750000	0.500000	0	0.5
plhkpkjoofcmgchmlikncogejapnonei	1.1.2	0.833333	0.500000	0	0.5
pmchfeppmafjnddbfcdcaemjoinhifdd	0.1.1	0.666667	0.500000	0	0.5
pmjojekfgcbmlpfjfoniglodigdlhjcc	1.03	1.000000	0.500000	1	1.0
pmkhhefbolglakepaopgcafoengiccfb	1.5.0	0.000000	0.200000	0	0.0
pmnmmeeelcndgpihhibpolpkfpioalec	1.1.2	0.750000	0.500000	0	0.5
pnanfladlaamcbbgdhkbjdpnoiplcpog	1.0.0	0.000000	0.200000	0	0.0
pnbkhmjiebpnhlemgbjkmppflfcnjmln	1.1	0.937500	0.500000	1	1.0
pnbnangajkkkcjlciokfoceccaeljeag	1.3	0.000000	0.200000	0	0.0
pnciecomhkkleefcadfbkpcmfemfcopd	0.0.1	0.000000	0.200000	0	0.0
pnjkgifejcflmbhhbmocgcaolmgmgpcd	1.0.1	0.000000	0.200000	0	0.0
pnngblafplpakbenfmnknebkdohdcgpi	1.0.1	0.000000	0.200000	0	0.0
pogifpdbhckbplbmkbcanocicellkghc	1.0	1.000000	0.500000	0	0.5
pohiaicljpggfankfdlomekhkdonkodc	1.0.5	0.000000	0.200000	0	0.0
pooblllefmpgbainkanhjdmkfpejjcap	0.0.1	0.833333	0.500000	1	1.0
ppemnhdepoapacnnnnhmhnfgmlkajgjh	2.0	0.000000	0.200000	0	0.0
ppklhnpdbmedfmgidedifnpdfcdlfijn	1.0.8	0.625000	0.500000	1	1.0
ppmfjkcdigijfbkldbckdpoflajbkoik	1.1	0.750000	0.500000	1	1.0
pppcdacbbfefbeaekmbchadkcablccap	1.1	0.875000	0.500000	0	0.5
